Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
34,No,Travel_Rarely,1029,Research & Development,6,4,Life Sciences,1,148,3,Female,44,2,2,Research Scientist,2,Divorced,4504,15117,6,Y,No,15,3,3,80,1,12,3,3,1,0,0,0
33,Yes,Travel_Rarely,822,Research & Development,14,3,Medical,1,321,3,Male,58,3,1,Laboratory Technician,4,Married,2447,22079,5,Y,Yes,13,3,3,80,1,8,2,1,5,4,0,4
46,No,Travel_Rarely,548,Sales,1,4,Life Sciences,1,1593,4,Male,56,4,4,Manager,1,Single,17456,3191,1,Y,No,15,3,2,80,0,27,5,1,26,0,0,12
28,No,Travel_Rarely,643,Research & Development,1,3,Technical Degree,1,1300,4,Male,84,3,1,Research Scientist,1,Single,2044,4489,2,Y,No,11,3,2,80,0,5,2,2,3,2,1,2
30,No,Travel_Rarely,790,Research & Development,16,1,Life Sciences,1,1710,2,Male,33,3,1,Research Scientist,4,Married,2816,3981,1,Y,No,12,3,2,80,1,10,2,2,10,0,0,8
51,No,Travel_Rarely,945,Research & Development,3,3,Technical Degree,1,1785,1,Female,52,3,3,Manager,3,Married,13134,23096,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2
31,Yes,Travel_Frequently,663,Sales,1,4,Life Sciences,1,1433,2,Female,50,1,1,Sales Representative,3,Single,1287,16208,1,Y,No,12,3,2,80,0,1,3,3,1,0,0,0
37,No,Travel_Rarely,785,Research & Development,7,4,Medical,1,1887,4,Male,78,3,2,Research Scientist,1,Married,4230,13410,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4
32,No,Travel_Rarely,497,Research & Development,10,3,Medical,1,1509,3,Male,63,3,3,Manager,4,Single,11244,21283,2,Y,No,25,4,2,80,0,10,5,4,5,2,0,0
35,No,Travel_Rarely,1230,Research & Development,8,1,Life Sciences,1,66,4,Male,35,4,1,Laboratory Technician,4,Married,2252,4795,1,Y,No,19,3,4,80,0,1,2,3,1,0,0,1
36,Yes,Travel_Rarely,1465,Sales,13,5,Marketing,1,1745,2,Male,97,2,2,Sales Executive,1,Divorced,6176,8648,5,Y,Yes,13,3,2,80,3,16,3,3,2,2,2,2
46,No,Non-Travel,858,Sales,26,2,Life Sciences,1,1771,2,Male,98,2,2,Sales Executive,2,Single,7876,25455,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2
34,No,Travel_Rarely,172,Research & Development,1,4,Life Sciences,1,793,2,Female,72,4,1,Research Scientist,4,Single,3455,13509,2,Y,No,16,3,3,80,0,10,2,3,4,2,1,3
29,No,Travel_Rarely,444,Research & Development,8,1,Other,1,1560,3,Female,39,1,2,Healthcare Representative,1,Married,9788,7447,3,Y,No,13,3,3,80,1,9,3,3,7,7,0,7
28,No,Travel_Rarely,893,Research & Development,15,2,Life Sciences,1,1105,1,Male,50,3,1,Laboratory Technician,3,Divorced,2156,22635,1,Y,No,16,3,4,80,1,4,5,2,4,2,2,2
20,No,Travel_Rarely,661,Sales,21,3,Marketing,1,1234,3,Male,44,4,1,Sales Representative,4,Single,2576,5026,1,Y,No,17,3,4,80,0,2,2,3,2,1,2,2
40,No,Travel_Frequently,534,Research & Development,1,4,Life Sciences,1,116,3,Male,77,2,4,Healthcare Representative,2,Married,13435,14026,1,Y,No,22,4,4,80,1,22,3,2,22,3,11,11
40,No,Travel_Rarely,459,Research & Development,16,3,Life Sciences,1,1630,3,Female,85,3,3,Manufacturing Director,4,Single,7855,19901,6,Y,Yes,15,3,4,80,0,18,2,2,4,2,3,3
26,No,Travel_Rarely,1354,Human Resources,25,1,Life Sciences,1,169,3,Female,62,3,1,Human Resources,3,Married,2954,8871,1,Y,No,23,4,4,80,1,8,3,3,8,7,5,7
22,Yes,Travel_Rarely,609,Research & Development,3,1,Life Sciences,1,943,2,Female,34,3,2,Manufacturing Director,3,Married,4146,9689,0,Y,Yes,19,3,1,80,1,4,3,4,3,2,0,2
33,No,Travel_Frequently,506,Sales,10,3,Marketing,1,446,2,Male,47,2,2,Sales Executive,4,Single,4646,4438,3,Y,No,14,3,3,80,0,9,6,2,7,7,0,1
35,No,Travel_Rarely,1291,Research & Development,5,4,Technical Degree,1,462,3,Male,63,3,3,Manufacturing Director,2,Single,7996,18665,0,Y,No,13,3,4,80,0,17,5,3,16,6,0,13
29,No,Travel_Rarely,600,Research & Development,4,3,Technical Degree,1,1743,4,Female,92,2,1,Research Scientist,1,Divorced,2197,10227,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0
38,No,Travel_Rarely,1093,Research & Development,29,3,Technical Degree,1,255,4,Male,55,3,2,Manufacturing Director,4,Married,6251,4094,3,Y,No,18,3,1,80,1,9,3,1,7,7,1,7
42,No,Travel_Rarely,1149,Human Resources,10,3,Human Resources,1,1405,3,Female,31,3,4,Manager,1,Married,16700,16766,0,Y,No,14,3,3,80,1,21,5,3,20,7,0,9
23,No,Travel_Rarely,541,Sales,2,1,Technical Degree,1,117,3,Male,62,3,1,Sales Representative,1,Divorced,2296,9620,3,Y,No,13,3,3,80,1,3,3,3,0,0,0,0
47,No,Travel_Rarely,354,Research & Development,2,4,Medical,1,1425,1,Female,83,3,4,Research Director,3,Married,17180,26821,3,Y,No,19,3,2,80,2,26,2,4,20,17,5,6
30,Yes,Travel_Frequently,454,Sales,12,4,Life Sciences,1,654,2,Male,74,2,1,Sales Representative,1,Married,1983,14738,1,Y,No,18,3,3,80,1,1,2,4,1,0,0,0
34,No,Travel_Rarely,549,Research & Development,10,3,Life Sciences,1,925,2,Male,84,3,1,Laboratory Technician,2,Divorced,2008,7002,1,Y,No,14,3,2,80,2,1,3,3,1,0,1,0
56,No,Travel_Rarely,1367,Research & Development,23,3,Life Sciences,1,1380,4,Male,69,3,4,Manufacturing Director,2,Married,13447,18376,4,Y,Yes,12,3,1,80,1,33,0,3,19,16,15,9
36,No,Travel_Rarely,1407,Research & Development,5,2,Life Sciences,1,289,4,Male,62,3,2,Laboratory Technician,2,Single,5909,9920,8,Y,No,16,3,4,80,0,16,3,4,13,11,3,7
35,No,Travel_Frequently,1204,Research & Development,18,4,Life Sciences,1,2049,3,Male,80,3,2,Healthcare Representative,3,Married,5722,24805,1,Y,Yes,14,3,4,80,2,10,2,4,10,2,0,2
59,No,Travel_Rarely,1442,Sales,25,3,Life Sciences,1,76,1,Female,98,3,3,Sales Executive,1,Single,7528,2398,7,Y,No,11,3,4,80,0,28,3,2,21,16,7,9
38,No,Travel_Rarely,164,Research & Development,1,3,Life Sciences,1,731,3,Female,81,3,3,Manufacturing Director,3,Single,7703,15272,4,Y,Yes,14,3,4,80,0,10,4,4,1,0,0,0
33,No,Travel_Rarely,1242,Sales,8,4,Life Sciences,1,1588,1,Male,46,3,2,Sales Executive,1,Married,6509,10817,2,Y,No,13,3,4,80,1,8,6,1,2,2,2,2
22,Yes,Travel_Rarely,611,Research & Development,3,1,Life Sciences,1,936,2,Female,34,3,2,Manufacturing Director,3,Married,4216,10109,0,Y,Yes,19,3,1,80,1,4,3,4,3,2,0,2
36,No,Travel_Rarely,911,Research & Development,9,2,Medical,1,662,2,Male,48,2,2,Manufacturing Director,2,Divorced,8761,14044,2,Y,Yes,11,3,3,80,1,13,2,3,3,2,0,2
50,No,Travel_Rarely,785,Research & Development,4,1,Life Sciences,1,381,1,Male,96,3,5,Research Director,2,Divorced,19160,15774,3,Y,No,14,3,1,80,2,28,4,2,10,4,1,6
29,No,Travel_Frequently,1400,Sales,20,3,Technical Degree,1,987,3,Female,84,3,1,Sales Representative,4,Married,2223,18323,1,Y,No,15,3,2,80,1,3,5,3,3,1,0,2
31,Yes,Travel_Frequently,874,Research & Development,15,3,Medical,1,1166,3,Male,71,3,1,Laboratory Technician,3,Married,2536,6096,1,Y,No,12,3,3,80,1,2,5,2,2,2,2,2
47,No,Travel_Rarely,1447,Sales,2,4,Life Sciences,1,931,4,Female,65,2,1,Sales Representative,4,Single,3240,13138,1,Y,Yes,18,3,1,80,0,3,3,2,3,2,1,2
44,No,Travel_Rarely,1085,Sales,5,3,Marketing,1,1257,2,Male,87,3,5,Manager,2,Married,18281,8917,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10
36,No,Travel_Rarely,672,Research & Development,1,3,Other,1,847,3,Female,35,3,2,Manufacturing Director,2,Married,5220,23323,0,Y,No,15,3,1,80,1,10,2,3,9,7,0,5
33,No,Travel_Rarely,931,Research & Development,2,3,Medical,1,47,3,Male,79,3,1,Laboratory Technician,4,Single,2428,6855,4,Y,No,11,3,4,80,0,7,3,3,1,1,0,0
31,No,Travel_Rarely,1273,Research & Development,2,1,Medical,1,1981,4,Female,59,1,1,Laboratory Technician,4,Divorced,1172,17602,1,Y,Yes,11,3,3,80,3,1,4,3,1,0,0,0
55,No,Travel_Rarely,106,Sales,1,2,Life Sciences,1,95,1,Male,70,3,3,Sales Executive,4,Married,10257,17951,3,Y,No,14,3,4,80,1,24,4,3,1,0,1,0
26,No,Travel_Rarely,388,Research & Development,17,4,Medical,1,1727,4,Male,61,1,1,Laboratory Technician,3,Married,2085,6068,1,Y,No,15,3,3,80,3,3,3,4,3,2,0,2
49,No,Travel_Frequently,1020,Sales,2,3,Medical,1,2068,4,Male,63,2,2,Sales Executive,2,Married,5322,13311,2,Y,No,14,3,4,80,0,17,3,2,9,6,0,8
38,No,Travel_Rarely,120,Sales,2,2,Marketing,1,1140,4,Male,31,3,3,Sales Executive,2,Single,7364,20621,7,Y,No,16,3,3,80,0,10,2,3,1,0,0,0
47,No,Travel_Rarely,945,Sales,4,2,Life Sciences,1,1030,4,Female,83,3,2,Sales Executive,4,Single,4248,8482,1,Y,Yes,17,3,3,80,0,9,0,3,9,0,0,7
32,Yes,Travel_Rarely,1046,Sales,4,4,Medical,1,307,4,Male,32,1,3,Sales Executive,4,Married,10275,25998,1,Y,No,11,3,3,80,0,14,2,2,14,8,9,8
50,No,Travel_Frequently,1241,Human Resources,3,3,Medical,1,627,1,Male,100,3,5,Manager,2,Married,18277,8041,1,Y,No,11,3,3,80,1,32,2,3,32,5,10,7
29,Yes,Travel_Rarely,899,Research & Development,18,1,Medical,1,295,3,Male,86,2,1,Research Scientist,4,Single,2350,15050,1,Y,Yes,13,3,3,80,0,4,3,2,4,3,0,1
33,Yes,Travel_Rarely,346,Sales,5,3,Marketing,1,475,4,Female,33,3,1,Sales Representative,3,Single,2812,9248,1,Y,Yes,13,3,2,80,0,1,2,3,1,0,0,0
58,Yes,Travel_Rarely,292,Research & Development,2,3,Technical Degree,1,974,4,Male,50,3,1,Research Scientist,3,Single,2429,26140,4,Y,No,24,4,1,80,0,7,4,3,1,0,0,0
36,No,Travel_Rarely,904,Research & Development,9,2,Medical,1,685,2,Male,48,2,2,Manufacturing Director,2,Divorced,8648,13883,2,Y,Yes,11,3,3,80,1,13,2,3,3,2,0,2
26,No,Travel_Rarely,1385,Research & Development,3,4,Medical,1,1187,1,Male,82,4,1,Laboratory Technician,4,Married,4417,13514,1,Y,No,22,4,2,80,1,8,2,3,8,7,0,7
43,No,Travel_Rarely,782,Research & Development,6,4,Other,1,666,2,Male,51,2,4,Research Director,4,Divorced,16657,2879,4,Y,Yes,14,3,3,80,1,21,3,2,1,0,0,0
50,No,Travel_Rarely,1215,Research & Development,28,1,Medical,1,701,4,Male,74,4,1,Laboratory Technician,3,Married,3300,3246,1,Y,Yes,11,3,3,80,3,20,3,3,20,8,3,8
56,No,Travel_Rarely,1440,Sales,11,5,Marketing,1,1942,4,Female,88,2,2,Sales Executive,1,Married,5230,20380,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0
36,No,Travel_Rarely,1123,Sales,11,4,Marketing,1,2039,2,Female,99,2,2,Sales Executive,4,Married,6624,14250,4,Y,No,13,3,1,80,1,8,2,2,6,3,0,0
49,No,Travel_Rarely,743,Research & Development,25,4,Life Sciences,1,1621,3,Female,84,3,1,Laboratory Technician,1,Married,3183,21957,1,Y,No,14,3,4,80,1,10,3,2,9,6,1,4
42,No,Travel_Rarely,473,Sales,14,2,Medical,1,951,3,Female,68,2,2,Sales Executive,3,Single,6306,7839,7,Y,No,17,3,1,80,0,10,6,3,5,4,0,3
36,No,Travel_Rarely,929,Research & Development,6,4,Life Sciences,1,1186,3,Male,60,1,1,Laboratory Technician,3,Divorced,2653,6924,1,Y,No,14,3,3,80,1,7,4,3,7,7,1,7
33,No,Travel_Rarely,115,Research & Development,9,3,Medical,1,1248,1,Male,60,3,1,Research Scientist,4,Married,2857,6375,0,Y,No,13,3,2,80,1,15,5,3,14,10,4,10
54,No,Travel_Rarely,687,Research & Development,3,3,Life Sciences,1,1255,4,Male,84,3,4,Research Director,4,Married,17815,23485,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9
55,No,Travel_Frequently,134,Research & Development,18,4,Medical,1,1022,3,Male,62,3,2,Healthcare Representative,2,Married,6385,13114,3,Y,Yes,14,3,4,80,2,17,3,3,8,7,6,7
45,No,Travel_Rarely,557,Research & Development,8,4,Other,1,442,4,Male,75,3,2,Research Scientist,4,Married,3600,9112,9,Y,No,14,3,1,80,2,12,3,3,10,9,9,8
29,No,Travel_Rarely,985,Research & Development,3,4,Medical,1,586,2,Male,93,2,3,Research Director,3,Married,12033,21588,1,Y,No,18,3,3,80,0,10,2,3,10,2,0,7
27,No,Travel_Rarely,1112,Research & Development,3,4,Medical,1,702,1,Male,55,2,1,Research Scientist,4,Single,1988,15066,0,Y,No,13,3,4,80,0,5,0,3,4,2,1,1
36,No,Non-Travel,890,Research & Development,1,4,Medical,1,1656,4,Female,33,2,2,Manufacturing Director,3,Married,4306,15347,0,Y,No,15,3,3,80,0,4,6,3,3,2,1,2
45,No,Travel_Rarely,789,Human Resources,24,4,Medical,1,1059,2,Male,36,3,1,Human Resources,2,Single,2073,8465,1,Y,No,16,3,1,80,0,6,3,3,6,3,0,4
31,No,Non-Travel,970,Research & Development,3,2,Medical,1,1959,3,Male,49,3,1,Research Scientist,1,Divorced,3120,4118,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3
42,No,Non-Travel,351,Research & Development,10,4,Technical Degree,1,1842,3,Male,39,3,1,Research Scientist,3,Married,2966,6201,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3
50,No,Travel_Rarely,820,Research & Development,17,5,Life Sciences,1,1652,4,Female,50,2,3,Research Director,1,Divorced,13010,22196,5,Y,No,15,3,3,80,3,19,3,3,14,11,1,11
34,No,Travel_Rarely,1224,Sales,13,4,Medical,1,1942,4,Male,39,3,3,Sales Executive,3,Divorced,8452,22901,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1
59,No,Travel_Rarely,332,Sales,3,3,Life Sciences,1,1227,3,Female,47,2,2,Sales Executive,4,Single,5032,16534,5,Y,No,17,3,4,80,0,13,2,3,6,1,0,5
49,No,Travel_Rarely,1313,Sales,11,4,Marketing,1,1755,4,Female,80,3,2,Sales Executive,4,Single,4603,8215,3,Y,No,12,3,3,80,0,8,1,4,5,1,0,4
30,No,Travel_Rarely,296,Research & Development,16,3,Life Sciences,1,1759,3,Male,58,4,2,Healthcare Representative,3,Married,5298,9261,3,Y,No,16,3,3,80,1,10,3,3,7,0,1,7
40,No,Travel_Rarely,1384,Sales,2,4,Life Sciences,1,554,3,Female,79,3,5,Manager,3,Married,18039,13058,0,Y,No,14,3,4,80,0,21,2,3,20,15,1,12
20,No,Travel_Rarely,1137,Sales,2,3,Medical,1,1668,3,Female,31,3,1,Sales Representative,3,Single,2927,13158,1,Y,No,19,3,1,80,0,2,3,3,2,2,2,2
56,Yes,Travel_Rarely,1175,Research & Development,24,2,Life Sciences,1,1904,1,Male,97,3,1,Laboratory Technician,4,Single,2622,10375,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0
35,No,Travel_Frequently,853,Sales,18,5,Life Sciences,1,69,2,Male,71,3,3,Sales Executive,1,Married,9108,10976,1,Y,No,22,4,4,80,1,9,3,2,9,8,1,8
41,Yes,Non-Travel,915,Research & Development,5,2,Life Sciences,1,1213,1,Male,95,2,1,Research Scientist,1,Divorced,2140,20488,6,Y,No,17,3,1,80,1,5,2,1,1,0,0,0
42,No,Travel_Rarely,419,Sales,12,4,Marketing,1,1936,2,Male,77,3,2,Sales Executive,4,Divorced,5133,3062,3,Y,Yes,12,3,3,80,2,14,4,3,0,0,0,0
24,No,Travel_Rarely,1469,Sales,4,1,Medical,1,1464,4,Female,43,3,2,Sales Executive,3,Married,4280,15368,1,Y,Yes,12,3,3,80,2,5,3,3,5,4,0,3
50,No,Travel_Rarely,787,Research & Development,9,3,Life Sciences,1,1033,1,Male,64,3,1,Laboratory Technician,4,Married,2293,20014,4,Y,No,18,3,2,80,0,8,5,3,1,0,0,0
31,No,Travel_Rarely,617,Research & Development,12,3,Medical,1,961,4,Female,41,3,2,Healthcare Representative,4,Married,5744,17402,0,Y,Yes,11,3,3,80,2,10,2,1,9,7,8,5
38,No,Travel_Rarely,330,Research & Development,17,1,Life Sciences,1,1097,3,Female,66,2,3,Healthcare Representative,3,Married,8760,24719,0,Y,No,18,3,1,80,1,20,4,2,19,9,1,9
31,No,Travel_Rarely,678,Sales,7,3,Life Sciences,1,613,3,Male,44,2,3,Manager,4,Divorced,11714,25329,9,Y,No,21,4,3,80,1,10,3,2,5,4,0,1
37,No,Non-Travel,729,Research & Development,1,4,Medical,1,383,1,Female,80,3,3,Research Director,4,Divorced,13561,11704,2,Y,Yes,18,3,1,80,2,15,2,3,5,2,0,2
56,No,Travel_Rarely,196,Human Resources,8,4,Life Sciences,1,1325,4,Male,99,3,5,Manager,2,Single,19649,4092,6,Y,No,14,3,1,80,0,36,4,3,7,3,7,7
39,No,Travel_Frequently,446,Research & Development,8,1,Life Sciences,1,602,3,Female,47,3,1,Laboratory Technician,3,Married,3760,17815,1,Y,No,11,3,1,80,1,8,3,3,8,3,0,7
55,No,Travel_Rarely,845,Research & Development,2,4,Technical Degree,1,1877,2,Male,98,2,1,Research Scientist,4,Married,2762,8059,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4
34,No,Travel_Rarely,1033,Research & Development,6,4,Life Sciences,1,162,3,Female,45,2,2,Research Scientist,2,Divorced,4486,14985,6,Y,No,15,3,3,80,1,12,3,3,1,0,0,0
26,Yes,Travel_Rarely,1441,Research & Development,16,4,Medical,1,379,1,Male,45,3,1,Laboratory Technician,2,Divorced,2342,13983,2,Y,Yes,13,3,4,80,1,5,2,3,3,2,0,2
24,No,Travel_Rarely,1120,Research & Development,18,1,Life Sciences,1,143,2,Male,52,3,1,Laboratory Technician,3,Married,2897,13407,0,Y,No,12,3,3,80,1,6,2,3,5,3,1,2
25,Yes,Travel_Rarely,874,Sales,19,2,Marketing,1,931,3,Male,37,2,1,Sales Representative,2,Married,2290,18863,1,Y,Yes,18,3,3,80,3,1,2,3,1,0,0,0
53,No,Travel_Rarely,1215,Sales,2,4,Life Sciences,1,22,1,Female,78,2,4,Manager,4,Married,15452,21992,2,Y,No,16,3,3,80,0,31,3,3,25,8,3,7
36,No,Travel_Rarely,370,Research & Development,1,3,Technical Degree,1,1243,3,Female,76,1,3,Manufacturing Director,1,Divorced,10305,4148,2,Y,Yes,21,4,3,80,1,17,2,3,7,7,7,7
33,No,Travel_Rarely,876,Research & Development,8,4,Life Sciences,1,1793,4,Male,90,4,1,Research Scientist,1,Married,3139,6273,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6
28,Yes,Travel_Frequently,288,Research & Development,2,2,Medical,1,1504,3,Male,37,2,1,Laboratory Technician,1,Single,2592,5292,7,Y,No,11,3,3,80,0,8,2,2,0,0,0,0
43,No,Travel_Rarely,999,Research & Development,27,3,Technical Degree,1,1596,4,Male,86,4,1,Laboratory Technician,2,Divorced,4692,5893,5,Y,No,12,3,3,80,1,8,0,3,6,4,0,2
34,No,Travel_Rarely,618,Research & Development,8,3,Medical,1,2068,2,Male,81,4,2,Laboratory Technician,3,Married,4332,10485,2,Y,No,12,3,1,80,0,6,3,4,4,3,1,2
42,No,Travel_Rarely,315,Research & Development,24,3,Medical,1,595,4,Male,55,3,3,Manufacturing Director,1,Married,7607,7051,1,Y,Yes,21,4,4,80,1,10,5,2,10,9,5,8
50,No,Travel_Rarely,1317,Research & Development,28,3,Life Sciences,1,1336,4,Female,42,3,4,Research Director,1,Married,16944,22494,4,Y,Yes,11,3,2,80,0,25,2,3,3,2,1,2
34,No,Travel_Frequently,632,Human Resources,11,3,Life Sciences,1,1305,3,Male,55,2,2,Human Resources,2,Married,4589,21655,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8
30,No,Travel_Rarely,107,Research & Development,9,2,Medical,1,62,4,Male,82,2,1,Laboratory Technician,3,Single,2265,16046,1,Y,No,13,3,1,80,0,10,5,3,10,0,1,8
28,No,Travel_Frequently,789,Research & Development,1,4,Medical,1,1304,4,Male,44,3,1,Laboratory Technician,3,Single,2201,6992,0,Y,Yes,11,3,3,80,0,5,2,2,4,2,0,2
33,No,Travel_Rarely,811,Research & Development,5,4,Life Sciences,1,326,3,Female,63,2,1,Research Scientist,4,Married,3119,14671,1,Y,No,13,3,3,80,1,2,2,2,2,2,0,2
56,No,Non-Travel,664,Research & Development,1,4,Life Sciences,1,2015,3,Male,57,3,2,Healthcare Representative,3,Divorced,6213,26178,1,Y,No,21,4,1,80,1,13,2,2,13,12,1,9
31,No,Travel_Rarely,678,Research & Development,26,1,Life Sciences,1,32,1,Male,31,3,1,Research Scientist,3,Divorced,2927,15206,1,Y,No,17,3,4,80,1,5,1,2,5,2,4,3
35,No,Travel_Rarely,1231,Sales,16,3,Marketing,1,403,3,Male,96,3,3,Sales Executive,2,Married,8080,5064,0,Y,No,15,3,3,80,2,12,3,2,11,9,6,9
31,No,Travel_Rarely,476,Research & Development,4,3,Medical,1,1908,1,Female,63,4,1,Laboratory Technician,3,Divorced,4000,16160,8,Y,No,12,3,2,80,1,4,0,2,2,2,2,2
33,Yes,Travel_Rarely,582,Research & Development,10,1,Medical,1,586,1,Male,38,1,1,Laboratory Technician,4,Divorced,3493,6677,7,Y,No,13,3,1,80,3,8,2,3,4,3,1,3
36,No,Travel_Rarely,916,Research & Development,3,2,Life Sciences,1,161,1,Female,39,3,1,Laboratory Technician,4,Divorced,2821,2672,5,Y,No,22,4,1,80,1,7,2,3,1,0,0,0
56,No,Non-Travel,669,Research & Development,1,4,Life Sciences,1,2048,3,Male,57,3,2,Healthcare Representative,3,Divorced,6241,26282,1,Y,No,21,4,1,80,1,13,2,2,13,12,1,9
35,No,Non-Travel,839,Sales,1,5,Medical,1,482,4,Female,45,3,2,Sales Executive,4,Single,6496,15202,4,Y,No,15,3,2,80,0,7,6,3,1,0,0,0
43,No,Travel_Rarely,1004,Research & Development,7,3,Life Sciences,1,451,3,Female,43,3,3,Healthcare Representative,1,Married,10057,9160,8,Y,No,16,3,1,80,1,10,1,2,1,0,0,0
36,No,Travel_Rarely,186,Research & Development,7,4,Other,1,952,2,Male,65,3,1,Research Scientist,4,Single,4792,23295,2,Y,No,18,3,3,80,0,8,6,3,6,2,0,1
23,Yes,Travel_Frequently,630,Sales,9,3,Marketing,1,2014,4,Male,33,3,1,Sales Representative,1,Married,1805,26842,1,Y,No,19,3,1,80,1,1,3,2,1,0,1,0
33,Yes,Travel_Rarely,578,Research & Development,10,1,Medical,1,581,1,Male,39,1,1,Laboratory Technician,4,Divorced,3387,6604,7,Y,No,13,3,1,80,3,8,2,3,4,3,1,3
40,No,Travel_Rarely,1197,Research & Development,2,4,Medical,1,2063,3,Female,98,3,1,Research Scientist,3,Married,2110,12584,2,Y,No,14,3,2,80,3,20,2,3,5,3,0,2
46,No,Travel_Frequently,635,Research & Development,1,3,Medical,1,118,3,Male,40,2,3,Healthcare Representative,1,Married,10635,3125,2,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5
33,No,Non-Travel,1312,Research & Development,1,2,Medical,1,1995,2,Male,59,2,1,Laboratory Technician,3,Divorced,1922,20559,1,Y,No,12,3,3,80,3,1,2,2,1,1,0,0
32,No,Travel_Rarely,265,Research & Development,29,4,Life Sciences,1,2030,3,Female,49,2,1,Laboratory Technician,2,Single,2661,15679,1,Y,No,13,3,3,80,0,6,3,3,6,2,4,1
50,No,Travel_Frequently,805,Sales,12,3,Marketing,1,170,3,Female,77,3,3,Sales Executive,4,Single,9059,6547,4,Y,No,11,3,4,80,0,16,3,3,2,2,2,1
50,No,Travel_Rarely,338,Research & Development,1,3,Medical,1,245,3,Male,87,2,1,Laboratory Technician,3,Married,3676,3747,2,Y,No,15,3,4,80,1,5,2,2,3,2,0,2
40,No,Non-Travel,1091,Sales,28,3,Other,1,613,3,Male,58,1,3,Sales Executive,1,Divorced,10862,11478,3,Y,No,15,3,3,80,1,20,2,3,1,0,0,1
55,No,Travel_Rarely,107,Sales,1,2,Life Sciences,1,90,1,Male,70,3,3,Sales Executive,4,Married,10331,17993,3,Y,No,14,3,4,80,1,24,4,3,1,0,1,0
46,No,Travel_Frequently,1029,Research & Development,18,1,Medical,1,649,1,Female,85,3,3,Healthcare Representative,3,Married,10390,9040,5,Y,No,11,3,4,80,0,28,3,2,2,2,1,2
27,No,Travel_Rarely,1300,Sales,11,3,Medical,1,1370,3,Female,98,4,1,Sales Representative,4,Married,2496,6443,8,Y,No,14,3,2,80,1,5,4,3,1,0,0,0
24,No,Travel_Rarely,1213,Research & Development,17,1,Medical,1,1029,4,Female,41,2,2,Manufacturing Director,3,Divorced,4386,23968,1,Y,No,15,3,2,80,2,5,6,3,4,2,3,2
34,No,Travel_Frequently,127,Research & Development,19,3,Medical,1,1277,3,Female,46,3,2,Laboratory Technician,2,Divorced,4336,22685,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10
30,No,Travel_Rarely,795,Research & Development,16,1,Life Sciences,1,1732,2,Male,34,3,1,Research Scientist,4,Married,2778,3630,1,Y,No,12,3,2,80,1,10,2,2,10,0,0,8
30,No,Travel_Rarely,853,Research & Development,7,4,Life Sciences,1,1239,3,Male,49,3,2,Laboratory Technician,3,Divorced,3306,11390,1,Y,No,13,3,1,80,3,10,4,2,10,7,8,9
48,No,Non-Travel,1271,Research & Development,1,4,Medical,1,1103,1,Male,36,4,4,Manager,4,Single,16933,16137,2,Y,No,22,4,3,80,0,27,3,2,5,4,2,1
58,No,Travel_Rarely,602,Sales,21,3,Life Sciences,1,1909,4,Female,73,3,4,Manager,4,Married,17954,11575,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0
38,No,Travel_Rarely,264,Research & Development,2,5,Medical,1,762,4,Male,92,3,1,Research Scientist,3,Married,3094,20721,6,Y,Yes,13,3,2,80,1,6,0,1,1,0,0,1
37,No,Travel_Rarely,597,Sales,9,2,Marketing,1,1788,2,Male,46,2,2,Sales Executive,2,Married,4221,8604,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3
24,No,Travel_Rarely,574,Research & Development,9,3,Medical,1,1724,3,Male,62,4,1,Research Scientist,3,Married,4503,17529,1,Y,No,16,3,4,80,1,5,1,3,5,3,0,4
31,No,Non-Travel,1199,Sales,20,2,Marketing,1,942,4,Female,46,3,2,Sales Executive,3,Married,6987,24358,1,Y,No,13,3,4,80,1,9,2,2,9,8,0,0
